page,content_type,content
13,table,"           Course Code                                                              Unnamed: 0
          Course Title                                                Computational Linguistic
                Credit                                                                       4
     Teaching per Week                                                                   4 Hrs
     Minimum weeks per      15 (Including Class work, examination, preparation, holidays etc.)
              Semester                                                                     NaN
Last Review / Revision                                                                       -
     Purpose of Course                The purpose of the course is to make students capable of
                   NaN                                                            implementing
                   NaN               concepts , methods and tools of computational linguistic.
      Course Objective              To learn about fundamentals of Computational Linguistics.
                   NaN                                   To learn and implement NLP Concepts.
          Prerequisite            Students who have completed any one of the following courses
                   NaN                                                    1) Fundamental of AI
                   NaN                                                   2) Python Programming
       Course Out come After completion of this course, the student will be capable to develop
                   NaN     models and implement predictive analytics on social media platforms
        Course Content                                              Unit 1 Introduction to NLP
                   NaN                          1.1. Natural language vs. programming language
                   NaN                      1.2 NLP tasks in syntax, semantics, and pragmatics
                   NaN                                             1.3. Practical applications
                   NaN                                            Unit 2 Langauge and Computer
                   NaN                                               2.1 The language of locks
                   NaN                                                2.2. Regular expressions
                   NaN                                                   2.3. A simple chatbot
                   NaN                                              2.4 Word order and grammar
                   NaN                                           2.5 The problem of ambiguity.
                   NaN                                       2.6 The role of machine learning.
                   NaN                                 Unit 3 Tokenizer and Sentiment Analyzer
                   NaN                                                           1.1. Stemming
                   NaN                               1.2. Building vocabulary with a tokenizer
                   NaN                                                      3.2.1. Dot product
                   NaN                                   3.2.2. Measuring bag-of-words overlap
                   NaN                                              3.2.3. A token improvement
                   NaN                                3.2.4. Extending vocabulary with n-grams
                   NaN                                           3.2.5. Normalizing vocabulary
                   NaN                                                  3.3 Sentiment and Text
                   NaN                                        3.3.1 Naive Bayes Implementation
                   NaN                             3.3.2 VADER—A rule-based sentiment analyzer
                   NaN                                       Unit 4 TF-IDF and Topic Modelling
                   NaN                                                       4.1. Bag of words
                   NaN                                                         4.2 Vectorizing
                   NaN                                                       4.3 Vector spaces"
14,table,"      Unnamed: 0                                                  4.4 Topic modeling
             NaN                                            4.4.1. Relevance ranking
             NaN                                                        4.4.2. Tools
             NaN           Unit 5 Finding meaning in word counts (semantic analysis)
             NaN                               5.1. From word counts to topic scores
             NaN                               5.2. TF-IDF vectors and lemmatization
             NaN                                                  5.3. Topic vectors
             NaN                                              5.4. An LDA classifier
             NaN                                       5.5. Latent semantic analysis
             NaN                                       Unit 6 Information extraction
             NaN                                   6.1. Named entities and relations
             NaN                                             6.1.1. A knowledge base
             NaN                                       6.1.2. Information extraction
             NaN                                               6.2. Regular patterns
             NaN                                          6.2.1. Regular expressions
             NaN              6.2.2. Information extraction as ML feature extraction
             NaN                                   6.3. Information worth extracting
             NaN                                     6.3.1. Extracting GPS locations
             NaN               Unit 7 Named entity extraction and Question answering
             NaN                            7.1 Extracting relationships (relations)
             NaN                                    7.2 Part-of-speech (POS) tagging
             NaN                                       7.3 Entity name normalization
             NaN                           7.4 Relation normalization and extraction
             NaN                                                   7.5 Word patterns
             NaN                                                    7.6 Segmentation
             NaN                  7.7 Sentence segmentation with regular expressions
             NaN                                             Unit 8 Dialogue Engines
             NaN                                                 8.1. Language skill
             NaN                                             8.1.1 Modern approaches
             NaN                                            8.1.2. A hybrid approach
             NaN                                      8.2. Pattern-matching approach
             NaN                         8.2.1. A pattern-matching chatbot with AIML
             NaN                           8.2.2. A network view of pattern matching
             NaN                                                      8.3. Grounding
             NaN                                              8.4 Retrieval (search)
             NaN                                        8.4.1. The context challenge
             NaN                              8.4.2. Example retrieval-based chatbot
             NaN                                       8.4.3. A search-based chatbot
             NaN     8.5Machine Translation-machine translation systems, Statistical
             NaN                                                 machine translation
Reference Bookss         1. Natural Language Processing and Information Retrieval-By
             NaN                       bSiddiqui and Tiwari, Oxford University Press
             NaN 2. Speech and Language Processing - By Jurafsky and Martin, Pearson
             NaN                                                           Education
             NaN   3. Natural Language Processing with Python. – Analyzing Text with
             NaN          The Natural Language Toolkit. Steven Bird, Ewan Klein, and
             NaN                                   Edward Loper, O’relly publication"
15,table,"          Unnamed: 0      4. The Oxford Handbook of Computational Linguistics 2nd edition
                 NaN                                Edited by Ruslan Mitkov, Oxford Press
                 NaN    5. Taming Text: How to Find, Organize, and Manipulate It,Grant S.
                 NaN       Ingersoll , Thomas S. Morton, Drew Farris, Manning Publication
Teaching Methodology The course is composed of readings, assignments and a class project.
   Evaluation Method 70% Internal assessment is based on class attendance, participation,
                 NaN     class test, quiz, assignment, seminar, internal examination etc.
                 NaN          30% assessment is based on semester end written examination"
16,table,"           Course Code                                                              Unnamed: 0
          Course Title                                        Social Media Mining and Analysis
                Credit                                                                       4
     Teaching per Week                                                                   4 Hrs
     Minimum weeks per      15 (Including Class work, examination, preparation, holidays etc.)
              Semester                                                                     NaN
Last Review / Revision                                                                       -
     Purpose of Course   The purpose of the course is to make students capable of implementing
                   NaN           concepts , methods and tool related to social media miningand
                   NaN                                            unstructured data analysis .
      Course Objective                To learn about social media mining and challenges to it
                   NaN        To learn and implement social data processing and visualization
                   NaN                                                                routines
                   NaN         To implement and evaluate various case studies of social media
                   NaN                                                              analytics.
          Prerequisite        Basic concepts of Fundamental of Data Science Python Programming
       Course Out come After completion of this course, the student will be capable to develop
                   NaN     models and implement predictive analytics on social media platforms
        Course Content           Unit 1 Introduction to Social Media Mining and its Challenges
                   NaN                                         1.1 What is Social Media Mining
                   NaN                                                               1.2 Users
                   NaN                                                     1.3 Social Networks
                   NaN                                                             1.4 Content
                   NaN                                           1.5 New Challenges for Mining
                   NaN                                   Unit 2 Basics of Social Data Analysis
                   NaN                      2.1 Social Networks - Basic Structure and Measures
                   NaN                          2.2 Basics of Text Processing over Social Data
                   NaN                                               2.3 Information Diffusion
                   NaN                                      2.4 Experimental studies over OSNs
                   NaN                                 Unit 3 Methods of Social Media Analysis
                   NaN                                                     3.1 Text Processing
                   NaN                        3.3 Information Extraction from Unstrctured Text
                   NaN                3.3 Entity linking and entity resolution for Social data
                   NaN                                                        3.4 Topic Models
                   NaN                     3.5 Basic NLP Methods : Stemming, Tokenization, POS
                   NaN                                                                 Tagging
                   NaN                                   Unit 4 Social Media Mining Algorithms
                   NaN          4.1 Data Mining Algorithms : Classification and Clustering for
                   NaN                                                          Social Content
                   NaN                 4.2 Semi-supervised Learning : Hidden Markov models, K-
                   NaN                                                    Nearest Neighbouring
                   NaN                                4.3 Sentiment Analysis over Social Media
                   NaN                                   Unit 5 Social Media Mining Techniques"
17,table,"      Unnamed: 0                                5.1 Content-based Recommendation,
             NaN                      5.2 Collaborative Filtering Recommendation,
             NaN                                     5.3 Social Network Analysis,
             NaN               5.4 Detecting Community Structure in Networks, the
             NaN                                     Evolution of Social Networks
             NaN                             Unit 6 Applied Social Data Analytics
             NaN                                       4.1 Recommendation Systems
             NaN            4.2 Social Network Analysis using Graph, Random Walks
             NaN                                           4.3 Sentiment Analysis
             NaN                 4.4 Community identification and link prediction
             NaN                 Unit 7 Mining Twitter: Exploring Trending Topics
             NaN                                      7.1 Exploring Twitter’s API
             NaN                            7.1.1 Fundamental Twitter Terminology
             NaN                          7.1.2 Creating a Twitter API Connection
             NaN                                  7.1.3 Exploring Trending Topics
             NaN                                       7.1.4 Searching for Tweets
             NaN                                                7.2 Data Analysis
             NaN                                  7.2.1 Extracting Tweet Entities
             NaN         7.2.2 Analyzing Tweets and Tweet Entities with Frequency
             NaN                                                         Analysis
             NaN                  7.2.3 Computing the Lexical Diversity of Tweets
             NaN                             7.2.4 Examining Patterns in Retweets
             NaN                 7.2.5 Visualizing Frequency Data with Histograms
             NaN Unit 8 Mining GitHub: Software Collaboration Habits and Building
             NaN                                                   Interest Graph
             NaN                                       8.1 Exploring GitHub’s API
             NaN                           8.1.1 Creating a GitHub API Connection
             NaN                                 8.1.2 Making GitHub API Requests
             NaN                           8.2 Modeling Data with Property Graphs
             NaN                             8.3 Analyzing GitHub Interest Graphs
             NaN                                  8.3.1 Seeding an Interest Graph
             NaN                        8.3.2 Computing Graph Centrality Measures
             NaN      8.3.3 Extending the Interest Graph with “Follows” Edges for
             NaN                                                            Users
             NaN           8.3.4 Using Nodes as Pivots for More Efficient Queries
             NaN                                8.3.5 Visualizing Interest Graphs
Reference Bookss         1. Mining the Social Web: Data Mining Facebook, Twitter,
             NaN                Linkedin, Google+, Github, and More, 2nd Edition,
             NaN                        Matthew A. Russell. O'Reilly Media, 2013.
             NaN            2. Jennifer Golbeck, Analyzing the social web, Morgan
             NaN                                                  Kaufmann, 2013.
             NaN          3. Charu Aggarwal (ed.), Social Network Data Analytics,
             NaN                                                  Springer, 2011.
             NaN         4. Borko Furht, “Handbook of Social Network Technologies
             NaN                  and Applications”, 1st Edition, Springer, 2010.
             NaN             5.Guandong Xu ,Yanchun Zhang and Lin Li, “Web Mining
             NaN                           and Social Networking – Techniques and"
18,table,"          Unnamed: 0                               applications”, First Edition Springer, 2011.
                 NaN                6. Max Chevalier, Christine Julien and Chantal Soulé-Dupuy,
                 NaN                “Collaborative and Social Information Retrieval and Access:
                 NaN                        Techniques for Improved user Modelling”, IGI Global
                 NaN                                                             Snippet, 2009.
                 NaN                     7. Charu C. Aggarwal, “Social Network Data Analytics”,
                 NaN                                                                   Springer
Teaching Methodology                     Discussion, Independent Study, Seminars and Assignment
   Evaluation Method 70% Internal assessment is based on class attendance, participation, class
                 NaN                 test, quiz, assignment, seminar, internal examination etc.
                 NaN                30% assessment is based on semester end written examination"
19,table,"           Course Code                                                                 Unnamed: 0
          Course Title                                         Mobile Application Development - 2
                Credit                                                                          4
     Teaching per Week                                                                      4 Hrs
     Minimum weeks per         15 (Including Class work, examination, preparation, holidays etc.)
              Semester                                                                        NaN
Last Review / Revision                                                                          -
     Purpose of Course    The purpose of this course is to give exposure of Flutter framework for
                   NaN                                             mobile application development
      Course Objective    This course introduces the foundation of mobile application development
                   NaN using flutter framework to the students. The course also gives students an
                   NaN                                    idea about Google’s own language, Dart.
          Pr-requisite         Sound knowledge on Object Oriented Programming and basic knowledge
                   NaN                                                       on Android framework
       Course Out come   Course Out come After having completed the course the student will gain:
                   NaN                                 1. Sound understanding of Dart programming
                   NaN            2. Proficiency in cross platform mobile application development
                   NaN                                      3. Knowledge about Flutter framework.
        Course Content                                               Unit 1: Flutter Introduction
                   NaN                                                    1.1 Features of Flutter
                   NaN                                                  1.2 Advantages of Flutter
                   NaN                                                1.3 Disadvantage of Flutter
                   NaN                                                   1.4 Flutter installation
                   NaN             1.5 Creating a basic flutter application in the Android Studio
                   NaN                             Unit2: Foundation to Dart Programming – part 1
                   NaN                                                     2.1 Important concepts
                   NaN                                                               2.2 Keywords
                   NaN          2.3 Built-in types -Numbers, Strings, Booleans, Lists, Sets, Maps
                   NaN              2.4 Variables -Default value, Late variables, Final and const
                   NaN      2.5 Operators - arithmetic, relational, Type test operators, logical,
                   NaN                                                                    bitwise
                   NaN                            Unit 3: Foundation to Dart Programming – part 2
                   NaN                                                3.1 Control flow statements
                   NaN                                                     3.2 Exception handling
                   NaN  3.3 Functions - Parameters, The main() function, Functions as first-class
                   NaN                                               objects, Anonymous functions
                   NaN                                       Unit 4: Getting started with Flutter
                   NaN     4.1 Architecture of flutter framework - widgets, gestures, concepts of"
20,table,"    Unnamed: 0                                                    state, Layers
           NaN                                                    4.2 Widgets -
           NaN                                  4.2.1 Platform specific widgets
           NaN                                             4.2.2 Layout widgets
           NaN                       4.2.3 Platform independent / basic widgets
           NaN                                                     4.3 Layout -
           NaN                                       4.3.1 Single child widgets
           NaN                                        4.3.2 Multi child widgets
           NaN                                           4.4 State management -
           NaN                             4.4.1 Application state scoped model
           NaN                                     4.4.2 Navigation and Routing
           NaN                                4.5 Writing Android Specific Code
           NaN                                          Unit 5: Flutter Widgets
           NaN                                             5.1 Flutter Scaffold
           NaN                                            5.2 Flutter Container
           NaN                                         5.3 Flutter Row & Column
           NaN                                                 5.4 Flutter Text
           NaN                                            5.5 Flutter TextField
           NaN                                              5.6 Flutter Buttons
           NaN                                                 5.7 Flutter Card
           NaN                                                 5.8 Flutter List
           NaN                                      5.9 Flutter Images and Icon
           NaN                           Unit 6 : Shared Preferences in Flutter
           NaN                                          6.1 Add the dependency.
           NaN                                    6.2 Save data in Preferences.
           NaN                                  6.3 Read data from Preferences.
           NaN                                 6.4 Remove data from Preferences
           NaN                                  Unit 7 Persist data with SQLite
           NaN                                           7.1 Add the dependency
           NaN                       7.2 Access and manipulate data from SQLite
           NaN                                     Unit 8: Advanced Programming
           NaN                                          8.1 Flutter Google maps
           NaN                                 8.2 Flutter Internationalization
Reference Book                 1. Web URL: https://flutter.dev/docs/development
           NaN     2. Beginning Flutter: A Hands-On Guide to App Development by
           NaN                                                  Marco L. Napoli
           NaN 3. Beginning App Development with Flutter: Create Cross-Platform
           NaN                                         Mobile Apps by Rap Payne
           NaN                   4. Flutter for Beginners by Alessandro Biessek
           NaN       5. Learn Google Flutter Fast: 65 Example Apps by Mark Clow
           NaN                            6. Flutter in Action by Eric Windmill"
21,table,"Teaching Methodology    The course is composed of readings, assignments and a class work.
   Evaluation Method 70% Internal assessment is based on class attendance, participation,
                 NaN     class test, quiz, assignment, seminar, internal examination etc.
                 NaN          30% assessment is based on end semester written examination"
22,table,"           Course Code                                                          Unnamed: 0
          Course Title                                                  Big Data Analytics
                Credit                                                                   4
     Teaching per Week                                                               4 Hrs
     Minimum weeks per  15 (Including Class work, examination, preparation, holidays etc.)
              Semester                                                                 NaN
Last Review / Revision                                                                   -
     Purpose of Course            The purpose of the course is to make students capable of
                   NaN                  fundamentals of statistics, mathematics and python
                   NaN                                programming with advanced libraries.
      Course Objective                  To learn about fundamental of big data analytics.
                   NaN            To learn python programming with advanced libraries for
                   NaN                                     implementing big data projects.
          Prerequisite                       Basics of Data Science and Python Programming
       Course Out come     After completion of this course, the student will be capable to
                   NaN understand Big Data platforms, architecture, concepts of map reduce
                   NaN                                and parallel programming with Spark.
        Course Content             Unit 1 Introduction to Big Data Platform and Frameworks
                   NaN                             1.1 Challenges of Conventional Systems,
                   NaN                      1.2 Intelligent Data Analysis, Nature of Data,
                   NaN            1.3 Analytic Processes and Tools, Analysis vs Reporting,
                   NaN                                      1.4 Modern Data Analytic Tools
                   NaN                                    1.5 Technology Stack of Big Data
                   NaN                            Unit 2 The Big Data Technology Landscape
                   NaN                    2.1 Applications on Big Data Using Pig and Hive,
                   NaN        2.2 Data Processing Operators in Pig, Hive Services, HiveQL,
                   NaN                2.3 Querying Data in Hive, Fundamentals of HBase and
                   NaN                                                          ZooKeeper,
                   NaN                  2.4 Visualizations,Visual Data Analysis Techniques
                   NaN                2.5 Interaction Techniques, Systems and Applications
                   NaN                                      Unit 3 Map Reduce Fundamentals
                   NaN                                        3.1 The MapReduce Framework;
                   NaN                                              3.2 Uses of MapReduce;
                   NaN    3.3 Storing Data in Hadoop : Introduction of HDFS, Architecture,
                   NaN                            HDFC Files, File system types, commands,
                   NaN       3.4 org.apache.hadoop.io package, HDF, HDFS High Availability
                   NaN                           3.5 Techniques to Optimize MapReduce Jobs
                   NaN                                           Unit 4 Hbase Fundamentals
                   NaN                                4.1 Introducing HBase, Architecture,
                   NaN       4.2 Storing Big Data with HBase , Interacting with the Hadoop
                   NaN                                                           Ecosystem
                   NaN                      4.3 HBase in Operations Programming with HBase
                   NaN                          4.4 Installation, Combining HBase and HDFS"
23,table,"          Unnamed: 0                               Unit 5 Parallel Programming with Spark
                 NaN                           5.1 Components of the Spark unified stack,
                 NaN                             5.2 Resilient Distributed Dataset (RDD),
                 NaN                                        5.3Scala and Python overview,
                 NaN                                 Unit 6 Spark application programming
                 NaN         6.1 Initialize Spark with the various programming languages,
                 NaN                   6.2 Create and run a Spark standalone application,
                 NaN  6.3 Introduction to Spark libraries -Understand and use the various
                 NaN                                                     Spark libraries,
                 NaN                                        6.4 Sliding Window Analytics,
                 NaN                                      6.5 Machine Learning with Spark
                 NaN                               Unit 7 Big Data Application Management
                 NaN                                             7.1 Design of zookeeper,
                 NaN                                   7.2 CQL cassendrea query language,
                 NaN              7.3 Kafaka for streaming and real time data management,
                 NaN     7.4 Parameter servers, Page Rank algorithm in Bigdata, Spark and
                 NaN                                                               GraphX
                 NaN                               7.5 Query Engine for managing Big Data
                 NaN                                          Unit 8 Bigdata Case Studies
                 NaN                      8.1 Flight Data Analysis using Spark and GraphX
                 NaN                         8.2 Twitter Sentiment Analysis using PYsAPRK
    Reference Bookss   1. Learning Spark: Lightning-Fast Big Data Analysis - Holden Karau
                 NaN                                  N Andy Kowinski O’relly Publication
                 NaN               2. Hadoop - The definitative Guide O’relly Publication
                 NaN                 3. Spark- The definitative Guide O’relly Publication
                 NaN                  4. Kafka The definitative Guide O’relly Publication
                 NaN           5. Big Data, Black Book: Covers Hadoop 2, MapReduce, Hive,
                 NaN         YARN, Pig, R and Data Visualization - Dreamtech Publications
                 NaN 6. Advanced Analytics with Spark: Patterns for Learning from Data at
                 NaN                                Scale, Sandy Ryza O’relly Publication
                 NaN   7. https://towardsdatascience.com/sentiment-analysis-on-streaming-
                 NaN    twitter-data-using-spark-structured-streaming-python-fc873684bfe3
Teaching Methodology     course is composed of readings, assignments and a class project.
   Evaluation Method 70% Internal assessment is based on class attendance, participation,
                 NaN     class test, quiz, assignment, seminar, internal examination etc.
                 NaN          30% assessment is based on semester end written examination"
24,table,"           Course Code                                                   Unnamed: 0                                                              Unnamed: 1
          Course Title                                                          NaN                             Artificial Neural Network and Deep Learning
                Credit                                                          NaN                                                                       4
     Teaching per Week                                                          NaN                                                                   4 Hrs
     Minimum weeks per                                                          NaN      15 (Including Class work, examination, preparation, holidays etc.)
              Semester                                                          NaN                                                                     NaN
Last Review / Revision                                                          NaN                                                                       -
     Purpose of Course                                                          NaN   The purpose of the course is to make students capable of implementing
                   NaN                                                          NaN                   concepts , methods and tool related to deep learning.
      Course Objective                                                                                       To learn about fundamentals of deep learning.
                   NaN                                                                                To learn and implement different types of DL models.
                   NaN                                                                    To implement and evaluate various case studies of Deep Learning.
          Prerequisite  Basics of Python Programming and Basics of Machine Learning                                                                     NaN
       Course Out come                                                          NaN After completion of this course, the student will be capable to develop
                   NaN                                                          NaN               models and implement deep learning algorithms and models.
        Course Content                         Unit 1 Introduction to Deep Learning                                                                     NaN
                   NaN                                                          NaN                                        1.1 A review of Machine Learning
                   NaN                                                          NaN                                              1.2 Biological Inspiration
                   NaN                                                          NaN                                           1.3 Artificial Neural Network
                   NaN                                                          NaN                                            1.4 Concept of Deep Learning
                   NaN                                                          NaN                                 1.5 Applications of areas Deep Learning
                   NaN Unit 2 Foundations of Maths and Technhical Setup with Python                                                                     NaN
                   NaN                                                          NaN                     2.1 Scalars, Vectors, Matrices, Tensors Hyperplanes
                   NaN                                                          NaN                     2.2 Products, Feature, Solving Systems of Equations
                   NaN                                                          NaN                                     2.3 Hyperparameters and Convergence
                   NaN                                                          NaN                                                     2.4 Gradiant Decent
                   NaN                                                          NaN                                                  2.5 Evaluation Metrics
                   NaN                                                          NaN                    2.6 Python Libraries and Setup for DL - GPU, Keras ,
                   NaN                                                          NaN                                                              Tensorflow
                   NaN                        Unit 3 Foundations of Neural Networks                                                                     NaN
                   NaN                                                          NaN                       3.1 Anatomy of Neural Network : - Defining ANN in
                   NaN                                                          NaN                     Python - layers and Multilayer Perceptron, weights,
                   NaN                                                          NaN                        bias, Activation Function, Loss function, Epochs
                   NaN                                                          NaN               3.2 Linear threshold units. Perceptrons: representational
                   NaN                                                          NaN                               limitation and gradient descent training.
                   NaN              Unit 4 Artificial Neural Networks and its Types                                                                     NaN
                   NaN                                                          NaN                          4.1 Types of ANN, Feed Forward Neural Network,
                   NaN                                                          NaN                    Backpropagation Neural Network, Error calculation in
                   NaN                                                          NaN                                                                     ANN"
25,table,"       Unnamed: 0          4.2 Input Layer, Output Layer, Hidden Layers of Deep Neural
              NaN                                                              Network
              NaN                              4.3 Classifying movie reviews using ANN
              NaN                                 Unit 5 Convolutional Neural Networks
              NaN                                          5.1 Neurons in Human Vision
              NaN                                         5.2 Filters and Feature Maps
              NaN          5.3 Full Description of the Convolutional Layer Max Pooling
              NaN           5.4 Full Architectural Description of Convolution Networks
              NaN                                5.5 MNIST with Convolutional Networks
              NaN                   5.6 Accelerating Training with Batch Normalization
              NaN                   5.7 Visualizing Learning in Convolutional Networks
              NaN                 5.8 Learning Convolutional Filters for Other Problem
              NaN                                                              Domains
              NaN                          Unit 6 Deep Learning for Text and Sequences
              NaN        6.1 Working with text data - one hot encoding, word embedding
              NaN            6.2 Understanding Recurrent and Recursive Neural Networks
              NaN                       6.3 Feature Reduction/Dimensionality Reduction
              NaN                     6.4 Recurrent Neural Networks and Implementation
              NaN                         Unit 7 RNN for Language Models and Sequences
              NaN                                         7.1 Language Models with RNN
              NaN                                        7.2 Named Entity Recognition,
              NaN         7.3 Machine Translation, Parsing, Sentiment Analysis, Speech
              NaN                                                          Recognition
              NaN                                     7.4 Introduction to LSTM and GRU
              NaN                              Unit 8 Advanced Topics in Deep Learning
              NaN                                             8.1 Attention Mechanisms
              NaN                             8.2 Recurrent Models of Visual Attention
              NaN                                  8.3 Application to Image Captioning
              NaN                     8.4 Attention Mechanisms for Machine Translation
              NaN                           8.5 Generative Adversarial Networks (GANs)
              NaN                        8.6 Training a Generative Adversarial Network
              NaN                              8.7Using GANs for Generating Image Data
 Reference Bookss                  2. Deep Learning with Python, Manning Franci Cohlet
              NaN              3. Fundamentals of Deep Learning, Orelly, Nikhil Buduma
              NaN                    4. Deep Learning: A Practitioner's Approach, Josh
              NaN                      Patterson (Author), Adam Gibson (Author) Orelly
              NaN          4.Neural Networks and Deep Learning, A Textbook - Springer,
              NaN                                                       Chru C Agrawal
              NaN            5. Fundamentals of Deep Learning - Nikhil Buduma, O’relly
              NaN                                                         Publications
         Teaching          The course is composed of readings, assignments and a class
      Methodology                                                             project.
Evaluation Method 70% Internal assessment is based on class attendance, participation,
              NaN     class test, quiz, assignment, seminar, internal examination etc.
              NaN          30% assessment is based on semester end written examination"
26,table,"      Course Code                                                               Unnamed: 0
     Course Title                                                  Cyber Law and Practices
           Credit                                                                        4
Teaching per Week                                                                    4 Hrs
Minimum weeks per       15 (Including Class work, examination, preparation, holidays etc.)
         Semester                                                                      NaN
    Last Review /                                                                        -
         Revision                                                                      NaN
Purpose of Course    To make students aware about provisions of various laws in IT ACT and
              NaN                                                          its amendments.
 Course Objective     Various frauds are taking place in different domains frequently. The
              NaN    course is specifically designed to provide knowledge of provisions of
              NaN       various laws and acts available in IT act 2000 and its amendments.
     Pr-requisite                                       Basic knowledge of cyber security.
  Course Out come   At the end of the course it will make student enable to have knowledge
              NaN of provision and availability of various act and laws available to fight
              NaN                                               against frauds and crimes.
   Course Content                                         Unit 1.Introduction to cyber law
              NaN                                           1.1. Introduction to cyber law
              NaN                                                  1.2. Challenges to laws
              NaN                      1.2.1. Technology-neutral and technology-based laws
              NaN                         1.2.2. Regulation versus freedom on the internet
              NaN             1.2.3. Internet crime different from other technology crimes
              NaN                                                        1.3. Adjudication
              NaN                                              1.3.1. Adjudicating officer
              NaN                              1.3.2. Cyber regulations appellate tribunal
              NaN                                                       Unit 2.IT Act 2000
              NaN                          2.1. Overview of IT Act 2000 and its amendments
              NaN                                           2.2. Critiques of the I.T. Act
              NaN                                       2.3. Territorial effects of IT Act
              NaN                                                  2.4. Digital signatures
              NaN                              2.4.1. Controller of certifying authorities
              NaN                   2.4.2. License to issue digital signature certificates
              NaN                           2.4.3. Legal recognition of digital signatures
              NaN         Unit 3.Offences and investigation and penalties under the IT Act
              NaN                                                            3.1. Offences
              NaN                                                       3.2. Investigation
              NaN                                                           3.3. Penalties
              NaN                               3.4. Liability of network service provider"
27,table,"       Unnamed: 0                                  8.4.1. Blind bidding or blind negotiation
              NaN                                                  8.4.2. Online negotiation
              NaN                                    8.4.3. Online negotiation-cum-mediation
              NaN          8.4.4. Document / E-mail arbitration for disputes arising from e-
              NaN                                                      commerce transactions
              NaN                      8.4.5. Online arbitration through video-conferencing.
              NaN                                            8.4.6. Peer jury and panel jury
              NaN                   8.5. Generating E-confidence – disclosure-based approach
              NaN                                                 8.6. Legal concerns in ODR
   Reference Book           1. Investigating Cyber Law and Cyber Ethics: Issues, Impacts and
              NaN               Practices by Alfreda Dudley, James Braman, Giovanni Vincenti
              NaN              2. Cyber Laws: A Guide to Cyber Laws, Information Technology,
              NaN     Computer Software, Intellectual Property Rights, E-commerce, Taxation,
              NaN            Privacy, Etc. Along with Policies, Guidelines and Agreements by
              NaN                                                             Yatindra singh
              NaN                                      3. Cyber Law in India by Talat Fatima
              NaN                              4. Regulation of Cyberspace – MIR-12 by IGNOU
              NaN             5. Cyber Law 3.0: An Exhaustive Section Wise Commentary on The
              NaN        Information Technology Act Along with Rules, Regulations, Policies,
              NaN                                          Notifications Etc by Pawan Duggal
         Teaching                     Discussion, Independent Study, Seminars and Assignment
      Methodology                                                                        NaN
Evaluation Method 70% Internal assessment is based on class attendance, participation, class
              NaN                 test, quiz, assignment, seminar, internal examination etc.
              NaN                30% assessment is based on end semester written examination"
28,table,"               Course Code                                                                                                                                                                                      Unnamed: 0
              Course Title                                                                                                                                                                                       Practical
                    Credit                                                                                                                                                                                               8
         Teaching per Week                                                                                                                                                                                          16 Hrs
Minimum weeks per Semester                                                                                                                              15 (Including Class work, examination, preparation, holidays etc.)
         Review / Revision                                                                                                                                                                                               -
         Purpose of Course                                                The purpose of the course is to make students capable of\rimplementing concepts, methods, tools and techniques learnt in\rcourses of semester 1.
          Course Objective                                                                        The objective of these course is to enable students to learn practical\rimplementation of DSC-5, DSC-6, SEC-3 and DSE-3.
              Pr-requisite                                                                                                                                                             As per theory papers of semester -3
           Course Out come                                                             After completion of this course, the student will be capable of\rperforming practical application of subjects given in semester -3.
                       NaN                                                                                                                                                                                             NaN
            Course Content The students will be required to carry out practical on DSC-5, DSC-6,\rSEC-3 and DSE-3 using the methods and tools discussed there in.\rA Journal must be prepared for the practical work done.
                       NaN                                                                                                                                                                                             NaN
            Reference Book                                                                                                                                                     As per paper DSC-5, DSC-6, SEC-3 and DSE-3.
                       NaN                                                                                                                                                                                             NaN
      Teaching Methodology                                                                                                                                                                                        Lab Work
         Evaluation Method                    70% Internal assessment is based on Practical attendance, Problem\rSolving, internal examination etc.\r30% assessment is based practical examination at the end of semester."
